Fall-Liste Versammlungen (aktueller Monat),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
rot und kursiv markiert = Versammlung wurde abgesagt,,,,,,,,
,,,,,,,,
Bescheid ausgelaufen,,,,,,,,
,,,,,,,,
Datum,Beginn,Ende,Örtlichkeit (ink. AKG + SKG),Stationär / sfV,Organisation,Thema,TN-Zahl,Eingangs-datum
2023-07-29 00:00:00,10.00,10.30,Residenzstr. 2 vor Louis Vuitton,stationär,,Anti-Pelz Demonstration LVMH,15,27.07.2023
2023-07-29 00:00:00,10.45,11.45,Theatinerstraße 11 vor Max Mara,stationär,,Anti-Pelz Demonstration Max Mara,15,27.07.2023
2023-07-30 00:00:00,14.30,18.30,Marienplatz,stationär,Uyghur Youth Initiative e.V.,Menschenrechtsverletzungen der Uigur:innen in China ,30,12.07.2023
2023-07-30 00:00:00,16.00,18.00,Veterinärstraße,stationär,Amnesty International,Menschenrechtsverbrechen in der Ukraine,,21.07.2023
2023-07-30 00:00:00,15.30,17.30,Odeonsplatz,stationär,,"Diese Versammlung ist eine Demonstration gegen die Israelischre Regirung,",10,24.07.2023
2023-07-30 00:00:00,16.00,18.00,Karlsplatz,stationär,,Gedenken an die tamilischen Opfer,30-40,27.07.2023
2023-07-31 00:00:00,17:30,18:30,Europaplatz,stationär,Amnesty International,Mahnwache zu Menschenrechten in Russland und zur Invasion in der Ukraine,10-30,02.07.2023
2023-08-01 00:00:00,18.15,21.15,Marienplatz,stationär,Activist for the victims,Activist for the victims,10-25,28.07.2023
2023-08-01 00:00:00,08.15,8.45,Nymphenbuerger Str. 16 Ecke Sandstraße auf der öffentlichen Gehwegfläche beim Gericht,stationär,,"Solidarität mit den 4 angeklagen Klimagerechtigkeits-Engagierten (Anzeige einer Eilversammlung, weil sich das Zustandekommen der Versammlung vor der Verhandlung erst die letzten Stunden abzeichnet",10-20,31.07.2023
2023-08-02 00:00:00,12.00,19.00,Marienplatz,stationär,Internationale Gesellschaft für Menschenrechte,Kundgebung für Demokratie und Menschenrechte in Katar,4,21.07.2023
2023-08-02 00:00:00,18.00,22.00,Kolumbusplatz - Kolumbusplatz,sfv,München steht auf.de,"Corona-Aufklärung öffentlich mit Benennung der Verantwortlichen, Kein WHO-Pandemievertrag Free Assange - wo bleibt die Solidarität der Journalisten. Freie Impfentscheidung, keine Digitale Kontrolle ala China",500,24.07.2023
2023-08-03 00:00:00,17:30,19:00:00,Marienplatz,stationär,,KlimatreffPunkt der Parents for Future,10-20,2023-07-13 00:00:00
2023-08-03 00:00:00,18.00,19.00,Karlsplatz,stationär,,Jahrestag des Genozids an den Ezid*innen in Sengal durch den IS,20,2023-07-20 00:00:00
2023-08-03 00:00:00,18.00,19.00,Hopfenstraße,stationär,,Leuchtturm ARD,10-30,24.07.2023
2023-08-03 00:00:00,12.45,15.45,Kistlerhofstr. 60 ggü. Chin. Konsulat,stationär,Falun Gong Gruppe München,Beendigung der 21 Jahre Folter…,5,30.07.2023
2023-08-04 00:00:00,14.00,16.15,Marienplatz - Marienplatz,sfv,,Fridays For Future Streik zum Thema Hitzerekorde,80,2023-07-26 00:00:00
2023-08-04 00:00:00,16.30,18.00,Karlsplatz/Stachus,stationär,Pädagogisches Institut München Referat für Bildung und Sport,Jugend für Europa - In was für einem Europa wir leben wollen und was wir dafür tun,36,27.06.2023
2023-08-04 00:00:00,17.00,19.00,Münchner Freiheit,stationär,München steht auf,Speakers Corner München - freie Meinungsäußerung,50,22.07.2023
2023-08-04 00:00:00,17.30,19.30,Marienplatz,stationär,,Tourismus-Boykott für die Kriegs-Diktatur Türkei,10,31.07.2023
2023-08-05 00:00:00,15:15,18:15,Marienplatz,stationär,,Frieden anstatt Extremismus,10,16.06.2023
2023-08-05 00:00:00,13.00,15.00,Karlsplatz,stationär,München steht auf.de,bundesweiter Gedenktag zur Würdigung der Impfgeschädigten,20,04.06.2023
2023-08-05 00:00:00,12.30,18.00,Münchner Freiheit,stationär,,Info`s auf d`Straß ,30,10.02.2023
2023-08-05 00:00:00,11:45,18:30,Am Harras,stationär,Beendigung der Verfolgung und des Organraubs an Falun Gong Praktizierenden in China,,20,03.04.2023
2023-08-05 00:00:00,10.00,15.00,Westpark Zirkuswiese,stationär,DIE LINKE OV München-Süd,Mieten,20,05.07.2023
2023-08-05 00:00:00,16.00,22.00,Karlsplatz,stationär,,Hiroshimatag,offen,kommt noch
2023-08-05 00:00:00,14.00,16.00,Matthias-Pschorr-Str. - Matthias-Pschorr-Str.,Autokorso,,"Frieden schaffen ohne Waffen, gegen zwangsfinanzierte Medienpropaganda",15 KFZ,31.07.2023
2023-08-05 00:00:00,17:15,20:15,"Neuhauser Str. 2 - mittig - Ecke Färbergraben/Augustinerstr., Höhe ""Sitzender Keiler""",stationär,,Activist for the victims,10-25,02.08.2023
2023-08-05 00:00:00,12:40,13:30,Theatinerstr. 36,stationär,,Protest gegen Pelz / Speziesismus,8-10,31.07.2023
2023-08-05 00:00:00,12:00,12:30,Residenzstr. 2,stationär,,Protest gegen Pelz / gegen Speziesismus,8-10,31.07.2023
2023-08-05 00:00:00,14.30,17.30,Südliche Ecke (Platz) Luisenstr./Ecke Briennerstr.,stationär,,Friedliche Rezitation der Hl. Bücher der monotheistischen Gottesreligion in verschiedenen Sprachen.,100 - 200,31.07.2023
2023-08-06 00:00:00,14.00,17.00,Max-Joseph-Platz,stationär,,Mahnwache für Julian Assange und Frieden,35-40,05.07.2023
2023-08-06 00:00:00,12.00,15.00,Marienplatz,stationär,,Iran,30,26.07.2023
2023-08-06 00:00:00,15.30,17.30,Sendlinger Str. 8 ,stationär,,gegen die israelische Regierung und die undemokratischen Aktionen,10,31.07.2023
2023-08-06 00:00:00,10:00,14:00,"Hauptbahnhof, Querhalle",stationär,Bürgerrechtsbewegung Solidarität,78 Jahre Atombombenabwurf auf Hiroshima - Kein 3. Weltkrieg über die Ukraine!,2-8,04.08.2023
2023-08-07 00:00:00,18.00,19.00,Marienplatz,stationär,,Weg mit Hatz IV! Nazipropaganda!,20-30,12.12.22
2023-08-07 00:00:00,16.00,18.00,Marienplatz - Max-Joseph-Platz,sfV,Scientology Kriche Bayern e.V.,Der Weg zum Glücklichsein führt zum weltweiten Frieden,20,27.07.2023
2023-08-08 00:00:00,18:15,20:15,Marienplatz,stationär,,Activist for the victims,10-25,02.08.2023
2023-08-08 00:00:00,11.00,15.00,Marienplatz,stationär,,Kundgebung: Volksbegehren,5,13.07.2023
2023-08-08 00:00:00,10.30,12.00,Franz-Josef-Strauß-Ring 1 (Bayer. Staatskanzlei),stationär,Initiative Klimaneutrales Deutschland,Übergabe Unterschrift an die Bayerische Staatsregierung,50,13.07.2023
2023-08-08 00:00:00,18.00,19.00,Eversbuschstr. 11 vor dem Pfarrheim,stationär,,"Rettet unsere Würmwiese, Grünflächenerhalt Erhalt von Naherholungsgebieten und Grünflächen, sozial verträgliche Infrastruktur, lebenswertes Allach, Information zu diversen Bauvorhaben der Stadt München im 23. Stadtbezierk",20,05.08.2023
2023-08-08 00:00:00,18.00,19.00,Eversbuschstr. 11 ggü. liegende Gehwegfläche,stationär,,"Der Westen ist bunt, und Flüchtlingsschutz hat seinen grund",20,06.08.2023
2023-08-09 00:00:00,11.00,15.00,Marienplatz,stationär,,Kundgebung: Volksbegehren,5,13.07.2023
2023-08-09 00:00:00,18.00,22.00,Orleansplatz - Orleansplatz,sfv,München steht auf.de,"Für Frieden - Kein Krieg, gewählte Freie unabhängige Medien, Wiederherstellung des GG auf den Stand vor der Pandemie, Freie Impfentscheidung, keine Digitale Kontrolle ala China",500,24.07.2023
2023-08-09 00:00:00,08.15,8.45,Nymphenbuerger Str. 16 Ecke Sandstraße auf der öffentlichen Gehwegfläche beim Gericht,stationär,,Solidarität gegen willkürliche und unverhältnismäßige Polizeirepression gegen IAA Protest,10-15,31.07.2023
2023-08-10 00:00:00,17:30,19:00:00,Marienplatz,stationär,,KlimatreffPunkt der Parents for Future,10-20,2023-07-13 00:00:00
2023-08-10 00:00:00,11.30,12.30,Karl-Stützel-Platz,stationär,Schirp & Partner Rechtsanwälte mbB,Aktionstag Wirecard: Wie kann man die prozessuale Aufarbeitung beschleunigen?,100,18.07.2023
2023-08-10 00:00:00,18.00,19.00,Hopfenstraße,stationär,,Leuchtturm ARD,10-30,01.08.2023
2023-08-10 00:00:00,12.45,15.45,Kistlerhofstr. 60 ggü. Chin. Konsulat,stationär,Falun Gong Gruppe München,Beendigung der 21 Jahre Folter…,5,30.07.2023
2023-08-11 00:00:00,13:00,14:00:00,Marienplatz,stationär,Frauen in Schwarz,Gerechter Frieden in Nahost,8-15,2023-06-05 00:00:00
2023-08-11 00:00:00,17.00,19.00,Karlsplatz / Stachus,stationär,München steht auf,Speakers Corner München - freie Meinungsäußerung,50,22.07.2023
2023-08-12 00:00:00,17:15,20:15,"Neuhauser Str. 2 - mittig - Ecke Färbergraben/Augustinerstr., Höhe ""Sitzender Keiler""",stationär,,Activist for the victims,10-25,02.08.2023
2023-08-12 00:00:00,12.15,15.30,Sendlinger Str. 19,stationär,"ISKCON München, Verein für vedische Kultur e.V.",Vegetarismus - Go Vegetarian - Enjoy the Higher Taste,10,04.08.2023
2023-08-12 00:00:00,11:00,19:00,Tal 13,stationär,,Christliche Werte in Gesellschaft und Politik,25,03.08.2023
2023-08-12 00:00:00,12:40,13:20,Residenzstr. 2,stationär,,Demonstration gegen Pelz & Speziesismus,8-10,09.08.2023
2023-08-12 00:00:00,12:00,12:30,Theatinerstr. 36,stationär,,"Demonstration gegen Pelz, Speziesismus",8-10,09.08.2023
2023-08-12 00:00:00,10:30,16:30,Rotkreuzplatz,stationär,ver.di Senioren - Bezirk München,Aktion zur Landtagswahl mit szenischer Darstellung zu aktuellen gesellschaftlichen Themen,10-15,16.06.2023
2023-08-12 00:00:00,14.00,20.00,Marienplatz,stationär,Behindertenverband Bayern e.V.,Behindertenprotesttag,100,23.01.2023
2023-08-12 00:00:00,12.30,18.00,Karlsplatz,stationär,,Info`s auf d`Straß ,30,10.02.2023
2023-08-12 00:00:00,18.00,21.00,Odeonsplatz,stationär,,Mahsa Amini,400,31.03.2023
2023-08-12 00:00:00,11:45,18:30,Am Harras,stationär,Beendigung der Verfolgung und des Organraubs an Falun Gong Praktizierenden in China,,20,03.04.2023
2023-08-12 00:00:00,10.00,14.00,Max-Lebsche-Platz,stationär,DIE LINKE OV München-Süd,Mieten,20,05.07.2023
2023-08-12 00:00:00,14.00,17.40,Krauss-Maffei-Straße - Oertelplatz,sfv,Grüne Liga Dresden,"Rüstungsindustrie, Krieg in der Ukraine, Gedenken an die Toten der vergangenen und aktuellen Kriege, Austausch über die verschiedenen Lösungsideen",80,01.06.2023
2023-08-12 00:00:00,14:00,18:00,Sendlinger Straße 8,stationär,,"Christliche Werte / Glaube, Christenverfolgung",10-20,04.06.2023
2023-08-12 00:00:00,11.00,13.00,BaumkirchnerStr. Ecke Kreillerstr.,stationär,AfD Kreisverband München Ost,Freie Fahrt für freie Bürger - wir fordern Technologieoffenheit!,5,09.08.2023
2023-08-13 00:00:00,13.00,18.00,Karlsplatz,stationär,,ungerechte und illegale Prozesse gegen Imran Khan in Pakistan,100-200,01.08.2023
2023-08-13 00:00:00,11.00,15.00,Marienplatz,stationär,,Kundgebung: Volksbegehren,5,13.07.2023
2023-08-13 00:00:00,15.30,17.30, Sendlinger Str. 8,stationär,,Diese Versammlung ist eine Demonstration gegen die israelische Regierung und die undemokratischen Aktionen,30,08.08.2023
2023-08-14 00:00:00,18:00,21:00,Marienplatz,stationär,,Frieden anstatt Extremismus,10,21.06.2023
2023-08-14 00:00:00,12.00,13.30,Ludwigstr. 2 (vor Landwirtschaftsministerium),stationär,PETA Deutschland e.V.,Anbindehaltung beenden,5-15,28.07.2023
2023-08-14 00:00:00,18:00,21:00,Karlsplatz,stationär,,Tierethik und Veganismus,2-3,09.08.2023
2023-08-15 00:00:00,18:15,20:15,Marienplatz,stationär,,Activist for the victims,10-25,02.08.2023
2023-08-15 00:00:00,10.30,12.00,Frauenplatz,stationär,,"Öffentlicher Akt mit Rosenkranzgebet für die Pro-Life und Pro Familienbewegung, sowie für das Bistum und die gläubigen Katholiken",30,19.07.2023
2023-08-15 00:00:00,12.00,16.00,Marienplatz,stationär,,Kundgebung: Volksbegehren,5,13.07.2023
2023-08-15 00:00:00,18:00,21:00,Karlsplatz,stationär,,Tierethik und Veganismus,2-3,09.08.2023
2023-08-16 00:00:00,11.00,15.00,Marienplatz,stationär,,Kundgebung: Volksbegehren,5,13.07.2023
2023-08-16 00:00:00,09.00,17.00,Karlsplatz ,stationär,,"Greenpeace, Ausstellung zum Thema Flut und andere Wetterextreme/Naturkatastrophen",15,07.08.2023
2023-08-16 00:00:00,18.00,22.00,Odeonsplatz - Odeonsplatz,sfv,München steht auf.de,"Für Frieden - Kein Krieg, gewählte Freie unabhängige Medien, Wiederherstellung des GG auf den Stand vor der Pandemie, Freie Impfentscheidung, keine Digitale Kontrolle ala China",500,24.07.2023
2023-08-16 00:00:00,18:35,21:35,Karlsplatz,stationär,,Tierethik und Veganismus,2-3,09.08.2023
2023-08-17 00:00:00,17:30,19:00:00,Marienplatz,stationär,,KlimatreffPunkt der Parents for Future,10-20,2023-07-13 00:00:00
2023-08-17 00:00:00,18:00,19:00:00,"Hopfenstraße, Gehweg vor dem BR-Hochhaus",stationär,,"Mahnwache vor dem Bayerischen Rundfunk: Schluss mit Propaganda und Desinformation, Rückkehr zu einer ausgewogenen Berichterstattung, Aktionsbündnis www.LeuchtturmARD.de",10-30,2023-08-07 00:00:00
2023-08-17 00:00:00,12.45,15.45,Kistlerhofstr. 60 ggü. Chin. Konsulat,stationär,Falun Gong Gruppe München,Beendigung der 21 Jahre Folter…,5,30.07.2023
2023-08-17 00:00:00,18:00,21:00,"Neuhauser Str. 2 - mittig - Ecke Färbergraben/Augustinerstr., Höhe ""Sitzender Keiler""",stationär,,Tierethik und Veganismus,2-3,09.08.2023
2023-08-18 00:00:00,17.00,19.00,Münchner Freiheit - Ludwigstr. 2,sfv,,Für die Aufrechterhaltung des Schutzstatus des Wolfes - Gegen die bayerische Wolfsverordnung,40-50,10.08.2023
2023-08-18 00:00:00,18:00,21:00,Karlsplatz,stationär,,Tierethik und Veganismus,2-3,09.08.2023
2023-08-18 00:00:00,16.30,18.30,Marienplatz,stationär,Landesverband Bayern SPD,"Wahlkampfauftakt der Bayern SPD mit Bundeskanzler Olaf Scholz, MdB",3000-4000,20.07.2023
2023-08-18 00:00:00,17.00,19.00,Rindermarkt,stationär,München steht auf,Speakers Corner München - freie Meinungsäußerung,50,22.07.2023
2023-08-18 00:00:00,16.00,18.00,Karlsplatz / Stachus,stationär,AfD Kreisverband München Ost,Es hat sich ausgescholzt - für ein souveränes Deutschland ,8,09.08.2023
2023-08-18 00:00:00,18.00,19.00,Max-Joseph-Platz,stationär,,Freiheit für Abdullah Öcalan,10,14.08.2023
2023-08-19 00:00:00,16:15,19:15,"Neuhauser Str. 2 - mittig - Ecke Färbergraben/Augustinerstr., Höhe ""Sitzender Keiler""",stationär,,Activist for the victims,20-35,30.07.2023
2023-08-19 00:00:00,17:15,20:15,Karlsplatz,stationär,,Frieden anstatt Extremismus,10,16.06.2023
2023-08-19 00:00:00,12.30,18.00,Marienplatz,stationär,,Info`s auf d`Straß ,30,10.02.2023
2023-08-19 00:00:00,11:45,18:30,Rotkreuzplatz,stationär,Beendigung der Verfolgung und des Organraubs an Falun Gong Praktizierenden in China,,20,03.04.2023
2023-08-19 00:00:00,15.00,17.30,Sendlinger Str. 8,stationär,,Demonstration für die Menschn im Iran,20,09.08.2023
2023-08-19 00:00:00,12.00,12.40,Residenzstr. 2,stationär,,Protest gegen Pelzverkauf / Speziesismus,10,16.08.2023
2023-08-19 00:00:00,12.50,13.50,Theatinersstr. 11,stationär,,Protest gegen Pelzverkauf / Speziesismus,10,16.08.2023
2023-08-19 00:00:00,17.00,19.00,Max-Joseph-Platz,stationär,,Iran,15,15.08.2023
2023-08-20 00:00:00,11.00,15.00,Marienplatz,stationär,,Kundgebung: Volksbegehren,5,13.07.2023
2023-08-20 00:00:00,14.00,15.30,Europaplatz,stationär,,Putin is a killer! Putin ist ein Mörder! Der Giftanschlag auf Alexej Nawalny am 20.08.20,15,08.08.2023
2023-08-20 00:00:00,15.30,17.30, Sendlinger Str. 8,stationär,,Diese Versammlung ist eine Demonstration gegen die israelische Regierung und die undemokratischen Aktionen,30,08.08.2023
2023-08-20 00:00:00,14.00,18.00,Marienplatz,stationär,,"Kundgbeung von Kampagne ""Putin is a Killer"". Eine Versammlung gegen den Putins Krieg und Putins Politik",100-500,10.08.2023
2023-08-22 00:00:00,11.00,15.00,Marienplatz,stationär,,Kundgebung: Volksbegehren,5,13.07.2023
2023-08-22 00:00:00,18:15,20:15,Marienplatz,stationär,,Activist for the victims,10-25,02.08.2023
2023-08-23 00:00:00,11.00,15.00,Marienplatz,stationär,,Kundgebung: Volksbegehren,5,13.07.2023
2023-08-23 00:00:00,18.00,22.00,Rindermarkt - Rindermarkt,sfv,München steht auf.de,"Für Frieden - Kein Krieg, gewählte Freie unabhängige Medien, Wiederherstellung des GG auf den Stand vor der Pandemie, Freie Impfentscheidung, keine Digitale Kontrolle ala China",500,24.07.2023
2023-08-24 00:00:00,18.00,21.00,Karlsplatz,stationär,,Gemeinsam gegen den Krieg,400,19.03.2023
2023-08-24 00:00:00,17:30,19:00:00,Marienplatz,stationär,,KlimatreffPunkt der Parents for Future,10-20,2023-07-13 00:00:00
2023-08-24 00:00:00,18:00,21:00:00,Odeonsplatz,stationär,,München planieren! IAA das ganze Jahr! Satirische Kundgebung gegen die Internationale Automobilmesse,50,2023-08-06 00:00:00
2023-08-24 00:00:00,12.45,15.45,Kistlerhofstr. 60 ggü. Chin. Konsulat,stationär,Falun Gong Gruppe München,Beendigung der 21 Jahre Folter…,5,30.07.2023
2023-08-24 00:00:00,18.00,19.00,Hopfenstraße,stationär,,Leuchtturm ARD,10-30,01.08.2023
2023-08-25 00:00:00,13:00,14:00:00,Sendlinger Str. 8,stationär,Frauen in Schwarz,Gerechter Frieden in Nahost,8-15,2023-06-05 00:00:00
2023-08-25 00:00:00,17.00,19.00,Karlsplatz / Stachus,stationär,München steht auf,Speakers Corner München - freie Meinungsäußerung,50,22.07.2023
2023-08-25 00:00:00,10.00,13.00,St. Pauls Platz bis Geschwister-Scholl-Platz,sfv,Helfer Deutschland e.V.,Gebet für von vorgeburtlicher Tötung betroffener Menschen…,25,12.08.2023
2023-08-25 00:00:00,16:40,17:10,Theatinerstr. 36,stationär,,Protest gegen Pelz / Speziesismus,10,21.08.2023
2023-08-25 00:00:00,16:00,16:30,Residenzstr. 2,stationär,,Protest gegen Pelz / Speziesismus,10,21.08.2023
2023-08-25 00:00:00,17.00,19.00,Romanplatz,stationär,,"Corona-Aufarbeitung, keine Ermächtigung für W.H.O., keine Waffen in Kriegsgebiete, Bargelderhalt, Asylrecht statt Massenmigration, Grüne Ampel ruinirt DEU",50,17.08.2023
2023-08-26 00:00:00,17:15,20:15,Karlsplatz,stationär,,Activist for the victims,10-25,02.08.2023
2023-08-26 00:00:00,13.00,14.00,Karlsplatz/Stachus,stationär,,Versammlung zur Aufnahme von Dyskalkulie,50,23.01.2023
2023-08-26 00:00:00,12.30,18.00,Rotkreuzplatz,stationär,,Info`s auf d`Straß ,30,10.02.2023
2023-08-26 00:00:00,12.45,18:30,Hohenzollernplatz,stationär,Beendigung der Verfolgung und des Organraubs an Falun Gong Praktizierenden in China,,20,03.04.2023
2023-08-26 00:00:00,14:00,18:00,Max-Joseph-Platz,stationär,,"Christliche Werte / Glaube, Christenverfolgung",10-20,04.06.2023
2023-08-26 00:00:00,13.00,16.00,Marienplatz,stationär,,Anti-Kriegs-DEMO; Für den Weltfrieden. Motto: Krieg ist scheiße - Fortnite ist geil. Zocker gegen Kriege,5,24.07.2023
2023-08-26 00:00:00,14.00,16.00,Busparkplatz Hansastr. - Busparkplatz Hansastr.,sfv,,Schickt endlich Diplomaten statt Granaten,15 Fahrzeuge,20.08.2023
2023-08-27 00:00:00,17:00,20:00:00,Karlsplatz,stationär,,Active Love: Frieden anstatt Extremismus,10,2023-08-17 00:00:00
2023-08-27 00:00:00,15.30,17.30, Sendlinger Str. 8,stationär,,Diese Versammlung ist eine Demonstration gegen die israelische Regierung und die undemokratischen Aktionen,30,08.08.2023
2023-08-28 00:00:00,17.30,19.00,gegenüber Kiosk Reichenbachbrücke,stationär,KlimaTreffPunkt,KlimatreffPunkt der Parents for Future,10-20,25.08.2023
2023-08-29 00:00:00,14.00,22.00,Marienplatz,stationär,,Ukraine-Hilfe,300,23.08.2023
2023-08-29 00:00:00,17.00,19.00,Bad-Schachener-Str. 14,stationär,Türkenrat München,Gedenkversammlung in Gedenken an Habil Kilic (NSU Opfer),50-100,04.08.2023
2023-08-29 00:00:00,18:15,20:15,"Neuhauser Str. 2 - mittig - Ecke Färbergraben/Augustinerstr., Höhe ""Sitzender Keiler""",stationär,,Activist for the victims,10-25,02.08.2023
2023-08-29 00:00:00,10.00,19.30,Rindermarkt,stationär,,Menschenrechtsverletzungen und Hinrichtungen stoppen,6,21.08.2023
2023-08-30 00:00:00,18.00,22.00,Karlsplatz - Karlsplatz ,sfv,München steht auf.de,"Für Frieden - Kein Krieg, gewählte Freie unabhängige Medien, Wiederherstellung des GG auf den Stand vor der Pandemie, Freie Impfentscheidung, keine Digitale Kontrolle ala China",500,24.07.2023
2023-08-30 00:00:00,18.30,22.00,Thomas-Dehler Straße (4 Parkplätze),stationär,Grüne Jugend München,Aufmerksammachen auf die Verteilung des öffentlichen Raums in München,20,14.08.2023
2023-08-30 00:00:00,10.00,19.30,Pasinger Bahnhofsplatz,stationär,,Menschenrechtsverletzungen und Hinrichtungen stoppen,6,21.08.2023
2023-08-30 00:00:00,15.00,17.00,Leopoldstr. 53 vor der Deutschen Bank,stationär,Greenpeace e.V.,finanzielle Aspekte für das Klima,3,25.08.2023
2023-08-30 00:00:00,18:45,20:00,Hopfenstraße,stationär,,"Mahnwache vor dem Bayerischen Rundfunk: Schluss mit Propaganda und Desinformation, Rückkehr zu einer ausgewogenen Berichterstattung, Aktionsbündnis www.LeuchtturmARD.de",5-10,21.08.2023
2023-08-31 00:00:00,,,Tal 13,stationär,Parents for Future,KlimatreffPunkt der Parents for Future,10-12,10.07.2023
2023-08-31 00:00:00,12.45,15.45,Kistlerhofstr. 60 ggü. Chin. Konsulat,stationär,Falun Gong Gruppe München,Beendigung der 21 Jahre Folter…,5,30.07.2023
2023-08-31 00:00:00,17.30,18.30,Europaplatz,stationät,Amnesty International,Mahnwache zu Menschenrechten in Russland und zur Invasion in der Ukraine,10-20,14.08.2023
2023-08-31 00:00:00,10.00,19.30,Rindermarkt,stationär,,Menschenrechtsverletzungen und Hinrichtungen stoppen,6,21.08.2023
